Date,Rank,Symbol,Name,MarketCap,Price
2025-10-07,9,TRX,TRON,"$32,008,085,279.57",$0.3381
2025-10-07,10,ADA,Cardano,"$29,410,708,372.43",$0.8209
2025-10-07,11,HYPE,Hyperliquid,"$15,214,940,153.11",$45.1904
2025-10-07,12,LINK,Chainlink,"$14,820,539,323.13",$21.8560
2025-10-07,13,USDe,Ethena USDe,"$14,819,162,543.02",$1.0000
2025-10-07,14,SUI,Sui,"$12,525,548,496.13",$3.4546
2025-10-07,15,XLM,Stellar,"$12,292,019,530.06",$0.3844
2025-10-07,16,AVAX,Avalanche,"$11,803,651,117.22",$27.9525
2025-10-07,17,BCH,Bitcoin Cash,"$11,499,936,328.69",$576.8434
2025-10-07,18,HBAR,Hedera,"$9,264,226,579.73",$0.2185
2025-10-07,19,LTC,Litecoin,"$8,942,423,641.16",$117.0742
2025-10-07,20,LEO,UNUS SED LEO,"$8,913,349,198.25",$9.6622
2025-10-08,1,BTC,Bitcoin,"$2,458,688,798,616.54","$123,354.8703"
2025-10-08,2,ETH,Ethereum,"$546,501,851,848.42","$4,527.6482"
2025-10-08,3,BNB,BNB,"$181,856,996,328.79","$1,306.5993"
2025-10-08,4,USDT,Tether USDt,"$177,970,559,890.76",$1.0003
2025-10-08,5,XRP,XRP,"$172,478,647,375.84",$2.8808
2025-10-08,6,SOL,Solana,"$125,136,895,825.43",$229.1012
2025-10-08,7,USDC,USDC,"$75,685,475,939.03",$0.9999
2025-10-08,8,DOGE,Dogecoin,"$38,659,471,406.90",$0.2556
2025-10-08,9,TRX,TRON,"$32,393,036,135.63",$0.3422
2025-10-08,10,ADA,Cardano,"$30,056,081,135.68",$0.8389
2025-10-08,11,HYPE,Hyperliquid,"$15,657,165,076.98",$46.5039
2025-10-08,12,LINK,Chainlink,"$15,339,095,210.24",$22.6207
2025-10-08,13,USDe,Ethena USDe,"$14,651,758,460.54",$1.0003
2025-10-08,14,SUI,Sui,"$12,818,513,998.47",$3.5354
2025-10-08,15,XLM,Stellar,"$12,423,571,546.85",$0.3885
2025-10-08,16,AVAX,Avalanche,"$12,167,954,883.55",$28.8152
2025-10-08,17,BCH,Bitcoin Cash,"$11,632,142,608.87",$583.4631
2025-10-08,18,HBAR,Hedera,"$9,316,115,269.91",$0.2197
2025-10-08,19,LTC,Litecoin,"$9,062,200,987.85",$118.6365
2025-10-08,20,LEO,UNUS SED LEO,"$8,915,673,866.59",$9.6648
2025-10-09,1,BTC,Bitcoin,"$2,425,863,779,729.63","$121,705.5823"
2025-10-09,2,ETH,Ethereum,"$527,369,853,075.93","$4,369.1438"
2025-10-09,3,USDT,Tether USDt,"$178,425,355,691.89",$1.0005
2025-10-09,4,BNB,BNB,"$174,798,544,830.48","$1,255.8906"
2025-10-09,5,XRP,XRP,"$167,934,736,750.86",$2.8049
2025-10-09,6,SOL,Solana,"$120,689,212,996.95",$220.9911
2025-10-09,7,USDC,USDC,"$75,577,467,692.21",$0.9998
2025-10-09,8,DOGE,Dogecoin,"$37,603,950,391.65",$0.2486
2025-10-09,9,TRX,TRON,"$31,872,650,570.00",$0.3367
2025-10-09,10,ADA,Cardano,"$29,222,392,175.10",$0.8156
2025-10-09,11,LINK,Chainlink,"$14,926,540,470.63",$22.0123
2025-10-09,12,HYPE,Hyperliquid,"$14,841,722,630.90",$44.0819
2025-10-09,13,USDe,Ethena USDe,"$14,671,992,810.51",$1.0005
2025-10-09,14,SUI,Sui,"$12,362,984,470.33",$3.4098
2025-10-09,15,XLM,Stellar,"$12,159,746,288.79",$0.3798
2025-10-09,16,AVAX,Avalanche,"$11,985,947,080.78",$28.3842
2025-10-09,17,BCH,Bitcoin Cash,"$11,566,565,000.13",$580.1607
2025-10-09,18,LTC,Litecoin,"$9,620,092,590.96",$125.9340
2025-10-09,19,HBAR,Hedera,"$9,041,630,067.43",$0.2132
2025-10-09,20,LEO,UNUS SED LEO,"$8,888,929,703.23",$9.6358
2025-10-10,1,BTC,Bitcoin,"$2,256,678,182,324.19","$113,214.3660"
2025-10-10,2,ETH,Ethereum,"$463,863,653,328.88","$3,843.0088"
2025-10-10,3,USDT,Tether USDt,"$178,972,605,569.18",$1.0018
2025-10-10,4,BNB,BNB,"$154,060,925,251.17","$1,106.8986"
2025-10-10,5,XRP,XRP,"$141,317,809,837.14",$2.3586
2025-10-10,6,SOL,Solana,"$103,093,927,225.47",$188.6639
2025-10-10,7,USDC,USDC,"$75,234,253,862.52",$1.0000
2025-10-10,8,TRX,TRON,"$30,386,435,043.59",$0.3210
2025-10-10,9,DOGE,Dogecoin,"$29,224,073,832.30",$0.1932
2025-10-10,10,ADA,Cardano,"$22,744,421,549.58",$0.6348
2025-10-10,11,USDe,Ethena USDe,"$14,168,304,432.52",$0.9990
2025-10-10,12,HYPE,Hyperliquid,"$12,841,680,980.36",$38.1415
2025-10-10,13,LINK,Chainlink,"$11,768,266,475.21",$17.3548
2025-10-10,14,BCH,Bitcoin Cash,"$10,235,637,421.74",$513.3910
2025-10-10,15,XLM,Stellar,"$10,191,901,267.92",$0.3183
2025-10-10,16,SUI,Sui,"$9,429,195,970.06",$2.6006
2025-10-10,17,LEO,UNUS SED LEO,"$8,867,340,396.48",$9.6126
2025-10-10,18,AVAX,Avalanche,"$8,755,278,630.17",$20.7336
2025-10-10,19,LTC,Litecoin,"$7,381,720,620.06",$96.6273
2025-10-10,20,HBAR,Hedera,"$6,953,606,116.87",$0.1640
2025-10-11,1,BTC,Bitcoin,"$2,208,710,188,828.16","$110,807.8793"
2025-10-11,2,ETH,Ethereum,"$452,711,003,242.50","$3,750.6115"
2025-10-11,3,USDT,Tether USDt,"$179,356,141,427.94",$1.0011
2025-10-11,4,BNB,BNB,"$158,278,011,835.85","$1,137.1993"
2025-10-11,5,XRP,XRP,"$142,958,623,370.34",$2.3860
2025-10-11,6,SOL,Solana,"$97,296,198,618.71",$178.0542
2025-10-11,7,USDC,USDC,"$75,482,168,395.32",$0.9998
2025-10-11,8,TRX,TRON,"$29,785,891,911.98",$0.3146
2025-10-11,9,DOGE,Dogecoin,"$28,059,806,387.07",$0.1854
2025-10-11,10,ADA,Cardano,"$22,653,851,675.67",$0.6322
2025-10-11,11,USDe,Ethena USDe,"$12,703,710,547.13",$1.0003
2025-10-11,12,HYPE,Hyperliquid,"$12,412,282,903.42",$36.8661
2025-10-11,13,LINK,Chainlink,"$11,672,465,513.31",$17.2135
2025-10-11,14,XLM,Stellar,"$10,346,195,324.83",$0.3231
2025-10-11,15,BCH,Bitcoin Cash,"$9,976,601,496.76",$500.3889
2025-10-11,16,SUI,Sui,"$9,227,587,321.47",$2.5450
2025-10-11,17,AVAX,Avalanche,"$9,067,303,168.10",$21.4725
2025-10-11,18,LEO,UNUS SED LEO,"$8,888,574,330.65",$9.6357
2025-10-11,19,LTC,Litecoin,"$7,137,014,080.32",$93.4195
2025-10-11,20,HBAR,Hedera,"$7,134,130,482.10",$0.1683
2025-10-12,1,BTC,Bitcoin,"$2,295,654,718,660.58","$115,169.7639"
2025-10-12,2,ETH,Ethereum,"$502,659,982,281.55","$4,164.4279"
2025-10-12,3,BNB,BNB,"$181,370,523,134.29","$1,303.1173"
2025-10-12,4,USDT,Tether USDt,"$180,021,595,871.23",$1.0013
2025-10-12,5,XRP,XRP,"$151,884,632,916.48",$2.5350
2025-10-12,6,SOL,Solana,"$107,950,809,429.22",$197.5085
2025-10-12,7,USDC,USDC,"$75,671,935,493.80",$1.0003
2025-10-12,8,DOGE,Dogecoin,"$31,444,744,190.76",$0.2078
2025-10-12,9,TRX,TRON,"$30,592,522,539.16",$0.3232
2025-10-12,10,ADA,Cardano,"$25,138,086,899.56",$0.7015
2025-10-12,11,HYPE,Hyperliquid,"$13,399,148,795.70",$39.7973
2025-10-12,12,LINK,Chainlink,"$12,916,248,617.94",$19.0477
2025-10-12,13,USDe,Ethena USDe,"$12,608,852,633.46",$1.0006
2025-10-12,14,XLM,Stellar,"$10,957,112,719.74",$0.3422
2025-10-12,15,BCH,Bitcoin Cash,"$10,799,248,372.99",$541.6370
2025-10-12,16,SUI,Sui,"$10,200,844,125.22",$2.8134
2025-10-12,17,AVAX,Avalanche,"$9,536,382,597.83",$22.5833
2025-10-12,18,LEO,UNUS SED LEO,"$8,904,297,524.96",$9.6529
2025-10-12,19,HBAR,Hedera,"$7,872,709,554.10",$0.1857
2025-10-12,20,LTC,Litecoin,"$7,545,403,952.45",$98.7606
2025-10-13,1,BTC,Bitcoin,"$2,297,832,631,504.24","$115,271.0751"
2025-10-13,2,ETH,Ethereum,"$512,441,786,245.25","$4,245.4680"
2025-10-13,3,BNB,BNB,"$180,027,847,501.11","$1,293.4732"
2025-10-13,4,USDT,Tether USDt,"$179,957,758,984.38",$1.0010
2025-10-13,5,XRP,XRP,"$156,171,143,994.67",$2.6065
2025-10-13,6,SOL,Solana,"$113,885,644,095.85",$208.3673
2025-10-13,7,USDC,USDC,"$75,834,028,113.20",$1.0001
2025-10-13,8,DOGE,Dogecoin,"$32,385,242,594.12",$0.2140
2025-10-13,9,TRX,TRON,"$30,571,716,881.92",$0.3229
2025-10-13,10,ADA,Cardano,"$26,132,602,808.48",$0.7293
2025-10-13,11,HYPE,Hyperliquid,"$14,276,301,754.12",$42.4025
2025-10-13,12,LINK,Chainlink,"$13,470,410,857.38",$19.8649
2025-10-13,13,USDe,Ethena USDe,"$12,607,755,452.71",$1.0005
2025-10-13,14,XLM,Stellar,"$11,248,463,192.30",$0.3515
2025-10-13,15,BCH,Bitcoin Cash,"$10,900,786,141.48",$546.7172
2025-10-13,16,SUI,Sui,"$10,846,344,276.79",$2.9915
2025-10-13,17,AVAX,Avalanche,"$10,066,557,012.43",$23.8388
2025-10-13,18,LEO,UNUS SED LEO,"$8,921,449,586.25",$9.6716
2025-10-13,19,HBAR,Hedera,"$8,242,064,413.10",$0.1944
2025-10-13,20,LTC,Litecoin,"$7,607,657,152.00",$99.5705
2025-10-14,1,BTC,Bitcoin,"$2,254,953,437,342.43","$113,118.6672"
2025-10-14,2,ETH,Ethereum,"$497,932,909,009.23","$4,125.4121"
2025-10-14,3,USDT,Tether USDt,"$180,708,472,910.42",$1.0005
2025-10-14,4,BNB,BNB,"$168,555,891,507.72","$1,211.0511"
2025-10-14,5,XRP,XRP,"$150,129,218,335.35",$2.5057
2025-10-14,6,SOL,Solana,"$110,685,463,184.04",$202.4603
2025-10-14,7,USDC,USDC,"$76,228,529,150.83",$1.0001
2025-10-14,8,DOGE,Dogecoin,"$30,956,504,948.59",$0.2045
2025-10-14,9,TRX,TRON,"$30,009,450,862.39",$0.3170
2025-10-14,10,ADA,Cardano,"$25,073,133,735.73",$0.6997
2025-10-14,11,HYPE,Hyperliquid,"$13,301,862,206.03",$39.5083
2025-10-14,12,LINK,Chainlink,"$12,960,790,023.09",$19.1134
2025-10-14,13,USDe,Ethena USDe,"$12,504,504,224.18",$1.0001
2025-10-14,14,XLM,Stellar,"$10,801,776,923.67",$0.3376
2025-10-14,15,BCH,Bitcoin Cash,"$10,745,593,000.39",$538.9211
2025-10-14,16,SUI,Sui,"$10,237,803,394.07",$2.8236
2025-10-14,17,AVAX,Avalanche,"$9,615,369,520.12",$22.7704
2025-10-14,18,LEO,UNUS SED LEO,"$8,889,215,458.85",$9.6367
2025-10-14,19,HBAR,Hedera,"$8,073,228,243.31",$0.1904
2025-10-14,20,LTC,Litecoin,"$7,439,554,286.59",$97.3657
2025-10-15,1,BTC,Bitcoin,"$2,208,396,626,050.58","$110,783.1669"
2025-10-15,2,ETH,Ethereum,"$481,281,830,706.05","$3,987.4596"
2025-10-15,3,USDT,Tether USDt,"$180,715,712,056.93",$1.0006
2025-10-15,4,BNB,BNB,"$161,824,912,281.68","$1,162.6918"
2025-10-15,5,XRP,XRP,"$144,557,429,208.65",$2.4127
2025-10-15,6,SOL,Solana,"$106,072,006,678.92",$194.0219
2025-10-15,7,USDC,USDC,"$76,068,838,562.79",$0.9999
2025-10-15,8,TRX,TRON,"$30,246,912,746.87",$0.3195
2025-10-15,9,DOGE,Dogecoin,"$29,717,408,355.89",$0.1963
2025-10-15,10,ADA,Cardano,"$23,966,195,628.06",$0.6688
2025-10-15,11,HYPE,Hyperliquid,"$12,584,761,338.07",$37.3784
2025-10-15,12,USDe,Ethena USDe,"$12,478,581,193.48",$1.0002
2025-10-15,13,LINK,Chainlink,"$12,248,798,864.19",$18.0634
2025-10-15,14,BCH,Bitcoin Cash,"$10,414,494,571.29",$522.3031
2025-10-15,15,XLM,Stellar,"$10,395,411,429.27",$0.3247
2025-10-15,16,SUI,Sui,"$9,724,501,174.13",$2.6821
2025-10-15,17,AVAX,Avalanche,"$9,254,641,532.82",$21.9161
2025-10-15,18,LEO,UNUS SED LEO,"$8,918,846,027.28",$9.6689
2025-10-15,19,HBAR,Hedera,"$7,591,831,518.17",$0.1790
2025-10-15,20,LTC,Litecoin,"$7,289,797,186.54",$95.4012
2025-10-16,1,BTC,Bitcoin,"$2,156,758,997,930.70","$108,186.0385"
2025-10-16,2,ETH,Ethereum,"$470,091,767,370.42","$3,894.7544"
2025-10-16,3,USDT,Tether USDt,"$181,359,965,162.23",$1.0002
2025-10-16,4,BNB,BNB,"$159,477,219,493.40","$1,145.8254"
2025-10-16,5,XRP,XRP,"$139,548,557,586.83",$2.3291
2025-10-16,6,SOL,Solana,"$100,993,865,004.89",$184.6890
2025-10-16,7,USDC,USDC,"$75,974,993,632.92",$1.0000
2025-10-16,8,TRX,TRON,"$29,874,373,322.72",$0.3156
2025-10-16,9,DOGE,Dogecoin,"$28,515,391,903.98",$0.1884
2025-10-16,10,ADA,Cardano,"$23,115,534,229.28",$0.6449
2025-10-16,11,USDe,Ethena USDe,"$12,362,467,132.53",$0.9996
2025-10-16,12,HYPE,Hyperliquid,"$12,332,466,620.28",$36.6291
2025-10-16,13,LINK,Chainlink,"$11,802,468,871.94",$17.4052
2025-10-16,14,BCH,Bitcoin Cash,"$10,065,988,696.38",$504.8136
2025-10-16,15,XLM,Stellar,"$9,983,236,241.32",$0.3119
2025-10-16,16,SUI,Sui,"$9,120,355,800.62",$2.5154
2025-10-16,17,AVAX,Avalanche,"$8,936,124,475.22",$20.9591
2025-10-16,18,LEO,UNUS SED LEO,"$8,878,332,241.98",$9.6251
2025-10-16,19,HBAR,Hedera,"$7,229,846,395.34",$0.1705
2025-10-16,20,LTC,Litecoin,"$7,014,080,871.58",$91.7886
2025-10-17,1,BTC,Bitcoin,"$2,122,554,329,497.90","$106,467.7852"
2025-10-17,2,ETH,Ethereum,"$462,584,857,647.14","$3,832.5589"
2025-10-17,3,USDT,Tether USDt,"$181,724,732,686.38",$1.0003
2025-10-17,4,BNB,BNB,"$149,196,811,596.22","$1,071.9630"
2025-10-17,5,XRP,XRP,"$137,598,004,216.54",$2.2942
2025-10-17,6,SOL,Solana,"$99,542,349,289.64",$182.0348
2025-10-17,7,USDC,USDC,"$76,021,474,680.46",$0.9999
2025-10-17,8,TRX,TRON,"$29,259,578,110.37",$0.3091
2025-10-17,9,DOGE,Dogecoin,"$27,984,096,921.73",$0.1848
2025-10-17,10,ADA,Cardano,"$22,395,107,177.00",$0.6248
2025-10-17,11,USDe,Ethena USDe,"$12,263,118,512.90",$0.9996
2025-10-17,12,HYPE,Hyperliquid,"$11,947,089,565.99",$35.4844
2025-10-17,13,LINK,Chainlink,"$11,264,079,259.09",$16.6112
2025-10-17,14,XLM,Stellar,"$9,876,447,692.35",$0.3086
2025-10-17,15,BCH,Bitcoin Cash,"$9,370,958,458.45",$469.9475
2025-10-17,16,SUI,Sui,"$8,844,543,965.93",$2.4394
2025-10-17,17,LEO,UNUS SED LEO,"$8,750,346,772.49",$9.4864
2025-10-17,18,AVAX,Avalanche,"$8,510,282,202.88",$19.9566
2025-10-17,19,HBAR,Hedera,"$6,895,511,339.02",$0.1626
2025-10-17,20,LTC,Litecoin,"$6,886,559,894.87",$90.1159
2025-10-18,1,BTC,Bitcoin,"$2,137,178,614,753.30","$107,198.2669"
2025-10-18,2,ETH,Ethereum,"$458,119,908,505.81","$3,890.3462"
2025-10-18,3,USDT,Tether USDt,"$181,926,052,011.66",$1.0003
2025-10-18,4,BNB,BNB,"$152,145,814,704.28","$1,093.1525"
2025-10-18,5,XRP,XRP,"$141,572,630,931.06",$2.3605
2025-10-18,6,SOL,Solana,"$102,641,359,040.39",$187.6603
2025-10-18,7,USDC,USDC,"$75,947,054,956.76",$1.0000
2025-10-18,8,TRX,TRON,"$29,643,118,069.84",$0.3131
2025-10-18,9,DOGE,Dogecoin,"$28,707,780,680.38",$0.1896
2025-10-18,10,ADA,Cardano,"$22,739,819,084.29",$0.6345
2025-10-18,11,HYPE,Hyperliquid,"$12,401,172,902.60",$36.8331
2025-10-18,12,USDe,Ethena USDe,"$12,097,370,547.50",$0.9995
2025-10-18,13,LINK,Chainlink,"$11,406,137,090.06",$16.8207
2025-10-18,14,XLM,Stellar,"$10,066,617,153.60",$0.3146
2025-10-18,15,BCH,Bitcoin Cash,"$9,339,772,284.36",$468.3701
2025-10-18,16,SUI,Sui,"$9,069,906,487.62",$2.5015
2025-10-18,17,LEO,UNUS SED LEO,"$8,679,121,827.45",$9.4092
2025-10-18,18,AVAX,Avalanche,"$8,617,492,474.30",$20.2069
2025-10-18,19,HBAR,Hedera,"$7,036,785,691.87",$0.1659
2025-10-18,20,LTC,Litecoin,"$7,008,254,923.03",$91.7025
2025-10-19,1,BTC,Bitcoin,"$2,166,454,541,019.80","$108,666.7115"
2025-10-19,2,ETH,Ethereum,"$469,224,908,733.38","$3,984.6497"
2025-10-19,3,USDT,Tether USDt,"$181,942,422,520.25",$1.0004
2025-10-19,4,BNB,BNB,"$154,446,038,892.46","$1,109.6800"
2025-10-19,5,XRP,XRP,"$143,379,221,560.17",$2.3906
2025-10-19,6,SOL,Solana,"$102,616,370,328.28",$187.7982
2025-10-19,7,USDC,USDC,"$75,950,695,768.41",$1.0000
2025-10-19,8,TRX,TRON,"$30,335,819,255.06",$0.3205
2025-10-19,9,DOGE,Dogecoin,"$29,576,092,233.09",$0.1953
2025-10-19,10,ADA,Cardano,"$23,388,192,663.10",$0.6526
2025-10-19,11,HYPE,Hyperliquid,"$12,599,332,696.62",$37.4217
2025-10-19,12,USDe,Ethena USDe,"$12,065,908,346.87",$0.9996
2025-10-19,13,LINK,Chainlink,"$11,714,373,016.15",$17.2753
2025-10-19,14,XLM,Stellar,"$10,169,700,964.00",$0.3178
2025-10-19,15,BCH,Bitcoin Cash,"$9,429,695,798.51",$472.8735
2025-10-19,16,SUI,Sui,"$9,355,910,007.19",$2.5804
2025-10-19,17,AVAX,Avalanche,"$8,783,339,001.65",$20.5949
2025-10-19,18,LEO,UNUS SED LEO,"$8,716,723,141.36",$9.4500
2025-10-19,19,HBAR,Hedera,"$7,226,576,204.36",$0.1704
2025-10-19,20,LTC,Litecoin,"$7,129,311,929.04",$93.2839
2025-10-20,1,BTC,Bitcoin,"$2,204,868,785,654.88","$110,588.9302"
2025-10-20,2,ETH,Ethereum,"$480,471,550,893.95","$3,980.7602"
2025-10-20,3,USDT,Tether USDt,"$181,939,267,826.61",$1.0004
2025-10-20,4,BNB,BNB,"$153,246,321,183.52","$1,101.0616"
2025-10-20,5,XRP,XRP,"$149,543,915,500.16",$2.4934
2025-10-20,6,SOL,Solana,"$103,706,337,864.54",$189.7507
2025-10-20,7,USDC,USDC,"$76,269,095,583.40",$1.0000
2025-10-20,8,TRX,TRON,"$30,551,296,157.30",$0.3227
2025-10-20,9,DOGE,Dogecoin,"$30,304,164,165.16",$0.2001
2025-10-20,10,ADA,Cardano,"$23,771,674,424.50",$0.6633
2025-10-20,11,HYPE,Hyperliquid,"$12,766,195,909.26",$37.9173
2025-10-20,12,LINK,Chainlink,"$12,651,634,237.79",$18.6575
2025-10-20,13,USDe,Ethena USDe,"$11,868,641,518.53",$0.9994
2025-10-20,14,XLM,Stellar,"$10,406,915,578.22",$0.3252
2025-10-20,15,BCH,Bitcoin Cash,"$9,553,661,920.94",$479.0804
2025-10-20,16,SUI,Sui,"$9,341,610,974.16",$2.5765
2025-10-20,17,AVAX,Avalanche,"$8,681,921,176.95",$20.3566
2025-10-20,18,LEO,UNUS SED LEO,"$8,283,196,301.68",$8.9800
2025-10-20,19,HBAR,Hedera,"$7,453,675,888.51",$0.1758
2025-10-20,20,LTC,Litecoin,"$7,193,099,044.06",$94.1141
2025-10-21,1,BTC,Bitcoin,"$2,162,810,111,522.43","$108,476.8870"
2025-10-21,2,ETH,Ethereum,"$467,919,298,353.32","$3,876.7643"
2025-10-21,3,USDT,Tether USDt,"$182,036,875,455.59",$1.0005
2025-10-21,4,BNB,BNB,"$147,174,928,743.44","$1,057.4404"
2025-10-21,5,XRP,XRP,"$145,396,742,404.65",$2.4243
2025-10-21,6,SOL,Solana,"$101,474,415,533.60",$185.6663
2025-10-21,7,USDC,USDC,"$76,788,665,929.95",$0.9998
2025-10-21,8,TRX,TRON,"$30,467,328,924.05",$0.3218
2025-10-21,9,DOGE,Dogecoin,"$29,439,969,950.23",$0.1944
2025-10-21,10,ADA,Cardano,"$23,048,909,350.13",$0.6429
2025-10-21,11,LINK,Chainlink,"$11,953,829,491.80",$17.6284
2025-10-21,12,HYPE,Hyperliquid,"$11,915,466,309.31",$35.3905
2025-10-21,13,USDe,Ethena USDe,"$11,394,518,435.25",$0.9996
2025-10-21,14,XLM,Stellar,"$10,082,864,443.78",$0.3150
2025-10-21,15,BCH,Bitcoin Cash,"$9,607,342,486.06",$481.7611
2025-10-21,16,SUI,Sui,"$9,027,072,732.85",$2.4897
2025-10-21,17,AVAX,Avalanche,"$8,342,466,651.05",$19.5577
2025-10-21,18,LEO,UNUS SED LEO,"$8,276,529,366.74",$8.9728
2025-10-21,19,HBAR,Hedera,"$7,232,001,437.39",$0.1705
2025-10-21,20,LTC,Litecoin,"$7,084,652,004.57",$92.6906
2025-10-22,1,BTC,Bitcoin,"$2,147,145,145,182.20","$107,688.5881"
2025-10-22,2,ETH,Ethereum,"$459,634,113,059.93","$3,808.1223"
2025-10-22,3,USDT,Tether USDt,"$182,448,406,325.63",$1.0002
2025-10-22,4,BNB,BNB,"$149,207,856,934.39","$1,072.0480"
2025-10-22,5,XRP,XRP,"$141,773,694,871.26",$2.3639
2025-10-22,6,SOL,Solana,"$98,480,520,934.08",$180.1481
2025-10-22,7,USDC,USDC,"$76,548,385,483.67",$1.0000
2025-10-22,8,TRX,TRON,"$30,509,545,916.42",$0.3223
2025-10-22,9,DOGE,Dogecoin,"$28,778,067,890.78",$0.1900
2025-10-22,10,ADA,Cardano,"$22,369,825,563.76",$0.6240
2025-10-22,11,HYPE,Hyperliquid,"$12,207,989,567.78",$36.2594
2025-10-22,12,LINK,Chainlink,"$11,668,209,800.63",$17.2072
2025-10-22,13,USDe,Ethena USDe,"$11,038,681,198.14",$0.9993
2025-10-22,14,XLM,Stellar,"$9,854,014,353.60",$0.3078
2025-10-22,15,BCH,Bitcoin Cash,"$9,441,355,824.51",$473.4273
2025-10-22,16,SUI,Sui,"$8,641,060,909.44",$2.3833
2025-10-22,17,LEO,UNUS SED LEO,"$8,269,510,563.08",$8.9652
2025-10-22,18,AVAX,Avalanche,"$8,112,514,580.34",$19.0182
2025-10-22,19,LTC,Litecoin,"$7,026,164,399.97",$91.9210
2025-10-22,20,HBAR,Hedera,"$7,041,597,894.57",$0.1661
2025-10-23,1,BTC,Bitcoin,"$2,194,667,437,175.33","$110,069.7229"
2025-10-23,2,ETH,Ethereum,"$465,415,921,950.94","$3,856.0263"
2025-10-23,3,USDT,Tether USDt,"$182,599,206,773.00",$1.0005
2025-10-23,4,BNB,BNB,"$156,935,624,810.11","$1,127.5730"
2025-10-23,5,XRP,XRP,"$143,750,410,843.64",$2.3952
2025-10-23,6,SOL,Solana,"$105,135,979,847.91",$191.3883
2025-10-23,7,USDC,USDC,"$76,518,723,202.96",$1.0001
2025-10-23,8,TRX,TRON,"$29,715,170,997.84",$0.3139
2025-10-23,9,DOGE,Dogecoin,"$29,514,041,945.05",$0.1948
2025-10-23,10,ADA,Cardano,"$23,046,447,929.64",$0.6428
2025-10-23,11,HYPE,Hyperliquid,"$13,535,858,526.86",$40.2033
2025-10-23,12,LINK,Chainlink,"$11,809,840,367.92",$17.4161
2025-10-23,13,USDe,Ethena USDe,"$10,724,794,793.85",$0.9995
2025-10-23,14,XLM,Stellar,"$9,974,933,178.85",$0.3115
2025-10-23,15,BCH,Bitcoin Cash,"$9,591,294,046.62",$480.9351
2025-10-23,16,SUI,Sui,"$8,809,525,480.97",$2.4297
2025-10-23,17,LEO,UNUS SED LEO,"$8,273,901,324.13",$8.9699
2025-10-23,18,AVAX,Avalanche,"$8,163,218,198.79",$19.1364
2025-10-23,19,LTC,Litecoin,"$7,188,756,172.10",$94.0437
2025-10-23,20,HBAR,Hedera,"$7,008,819,226.52",$0.1650
2025-10-24,1,BTC,Bitcoin,"$2,213,954,913,441.24","$111,033.9231"
2025-10-24,2,ETH,Ethereum,"$474,895,584,452.65","$3,934.5673"
2025-10-24,3,USDT,Tether USDt,"$182,946,048,834.23",$1.0003
2025-10-24,4,BNB,BNB,"$154,371,171,339.43","$1,109.1487"
2025-10-24,5,XRP,XRP,"$150,491,769,216.39",$2.5075
2025-10-24,6,SOL,Solana,"$106,352,831,303.03",$193.5602
2025-10-24,7,USDC,USDC,"$76,343,355,187.30",$1.0001
2025-10-24,8,DOGE,Dogecoin,"$29,949,262,744.24",$0.1977
2025-10-24,9,TRX,TRON,"$28,772,280,714.58",$0.3039
2025-10-24,10,ADA,Cardano,"$23,514,167,666.98",$0.6559
2025-10-24,11,HYPE,Hyperliquid,"$13,245,884,770.65",$39.3420
2025-10-24,12,LINK,Chainlink,"$12,123,130,323.54",$17.8781
2025-10-24,13,USDe,Ethena USDe,"$10,600,600,800.65",$0.9994
2025-10-24,14,XLM,Stellar,"$10,226,313,104.84",$0.3193
2025-10-24,15,BCH,Bitcoin Cash,"$10,023,966,511.00",$502.6179
2025-10-24,16,SUI,Sui,"$9,144,151,413.89",$2.5220
2025-10-24,17,AVAX,Avalanche,"$8,315,992,233.74",$19.4943
2025-10-24,18,LEO,UNUS SED LEO,"$8,260,640,927.57",$8.9556
2025-10-24,19,LTC,Litecoin,"$7,370,282,670.83",$96.4135
2025-10-24,20,HBAR,Hedera,"$7,252,993,236.58",$0.1708
2025-10-25,1,BTC,Bitcoin,"$2,226,131,519,048.26","$111,641.7300"
2025-10-25,2,ETH,Ethereum,"$477,177,097,796.51","$3,953.4711"
2025-10-25,3,USDT,Tether USDt,"$183,089,685,179.38",$1.0001
2025-10-25,4,XRP,XRP,"$155,831,655,811.73",$2.5964
2025-10-25,5,BNB,BNB,"$155,427,804,345.47","$1,116.7412"
2025-10-25,6,SOL,Solana,"$106,616,532,745.71",$194.0404
2025-10-25,7,USDC,USDC,"$76,288,797,886.02",$0.9999
2025-10-25,8,DOGE,Dogecoin,"$29,784,169,177.56",$0.1966
2025-10-25,9,TRX,TRON,"$28,128,475,803.97",$0.2971
2025-10-25,10,ADA,Cardano,"$23,470,138,232.51",$0.6547
2025-10-25,11,HYPE,Hyperliquid,"$14,884,173,512.53",$44.2080
2025-10-25,12,LINK,Chainlink,"$12,217,314,881.17",$18.0170
2025-10-25,13,USDe,Ethena USDe,"$10,491,844,375.74",$0.9991
2025-10-25,14,XLM,Stellar,"$10,402,038,516.39",$0.3248
2025-10-25,15,BCH,Bitcoin Cash,"$10,141,755,619.34",$508.5126
2025-10-25,16,SUI,Sui,"$9,187,900,461.86",$2.5341
2025-10-25,17,AVAX,Avalanche,"$8,414,721,675.54",$19.7254
2025-10-25,18,LEO,UNUS SED LEO,"$8,301,579,803.85",$8.9999
